210157.60124399996	194148.63424550008	216423.5145235001	265730.0571874999	230076.45824900002	312381.8939655001	261379.44737399992	104225.61111349997	230355.31912349994	162553.43314950005	269720.3643530002	290429.482758	235116.67742200004	366041.8920010001	262346.5113360002	265775.4040744999	356911.16819749994	226608.951689	216702.70699500002	261201.012989	282804.4675799999	313135.62340050004	362291.07529950014	298288.9701455	325615.9066704998	311905.812842	319158.06862350006	280182.88167100004	325964.250822	308834.7228045001	298268.2015219999	261124.019114	71551.91768499993	257453.10398350007	260157.83924299997	360962.65479850007	206662.72224199996	185478.39858699983	325681.27136949985	340415.16729650006	300117.1310640001	130592.55548400003	316091.52052	321257.46383150003	290707.3106894999	282452.20168199996	225094.65303	253668.42853600002	355946.21767350007	297471.2178435001	166304.872386	269878.6904044999	276050.64237500005	261546.55967099994	315075.89076500013	162676.24900550005	247216.35762450003	235382.9135630001	224570.64153399994	331829.9392355	269528.58979949995	314973.37064199994	214104.6892535	324522.2227985	250050.13320850008	260480.74878350002	304901.7246610001	289739.77907550003	395960.34398500016	330509.8492259999	130487.37374000002	206322.3849459999	263334.11773649993	359394.3228745	221793.6569460001	187749.80092450004	272045.8311089999	286743.2776085	313313.56224199996	190910.9779175002	308428.1997180001	284704.52827400016	229178.44086349997	286916.5560364999	247947.0518910001	430024.6839505	271642.092575	300084.776865	170390.9350260001	160977.90983799996	243682.60567949995	376452.3550969999	280737.49052449985	336843.08496050007	258285.70696399992	310970.4377065001	379221.56201749993	211834.5923805	225105.50187749986	305285.50177999993	
174422.52750750005	194129.64815500003	244250.86783899993	216132.25606300004	177177.35434699996	383398.1405620001	298671.0489455001	84160.9785639999	270585.12723650003	143629.4717365	338546.1349410002	319929.7967239999	203922.08224649986	372663.7519670001	227180.34586549987	266509.3547525	409438.9124244999	225889.67927900003	264116.0206205	217275.79074350005	293526.61135200004	268512.170286	398028.44526550005	354853.33083750005	253147.47566999999	360202.6073289999	342874.38209850003	242122.3757814999	345996.9315059999	269011.2302305001	273943.2436415	243537.11267749994	46686.869502999994	203577.74561199997	355644.639192	286784.5040145	357644.9905460001	211250.16075899993	336253.112419	326090.8765875	239271.14385300007	172127.7155545	209900.41046249995	318597.14738449996	240915.71007650005	225942.18186399987	277142.29635450005	267105.4726560001	282582.77366149996	290632.1774599999	249805.3657075001	239742.6539595001	279018.866853	212354.52339500008	284418.3368215	150642.470583	299222.87989850005	237944.2578159999	208318.76106249992	252972.39116499986	368074.4868219999	324969.80707	203904.516937	220450.32505300007	227368.75266300005	251843.4777665	306832.5018280002	369321.108858	387341.20236650005	356455.08159649995	176907.91394550004	156420.12037249992	241031.79385050002	365841.2715584999	282047.0668235	152085.86785449987	300789.34716799995	252688.53349549993	329036.2467915	224791.92636850014	252290.28669449993	270908.74860200007	247276.59279050003	301184.6549924999	186776.14709750004	321333.252808	226175.7285515	327135.20452850003	169769.17036949995	192971.91910050006	262027.803619	396921.405957	271095.75099800003	253965.75063599998	258097.33045049993	269349.21360750013	303646.3338185	279391.857735	225600.01209449998	323122.20077050023	
161755.3963425	163181.38121700002	255116.6364875	182836.22240300005	117432.10434399998	326695.2568929999	211486.9709495	84587.44823800003	269385.12312299997	115227.26573049997	229121.23909900006	241756.9830705	213251.89874550005	361125.57726050005	260066.90838600014	291920.33549800003	445037.5563710001	301313.8269055	244324.09730750002	227306.0320465002	295305.0645895	294788.42105550005	397307.48725800007	286569.7272104999	218330.0483445	367500.4030985	280236.4213650001	265875.4868809999	260775.65058849996	274150.2643609999	282164.041913	225310.1845155001	16445.374267000036	283331.3199670001	295300.1462785	263185.9858115001	356575.6942469999	166936.45803600008	274141.011041	283273.15711349994	241313.659459	95069.66354349989	258281.46555750002	339747.4587709999	264609.5752015001	250430.86290450004	283429.69088	195140.569241	317780.5635695001	208883.45505749993	186773.96323100003	210418.16436449997	278598.8823495001	195554.70079050004	320852.0503099999	183044.83729799994	194768.3886435001	231427.157602	209145.71393200004	336687.0274745001	258327.43933099997	282174.45264399995	194097.52216850003	197167.42406999998	142736.98317450006	266231.19042200013	266198.05960249994	338090.19242350006	391471.3460065002	309893.536672	144030.65533150008	96494.1155864999	253260.28529449995	277745.587367	231140.9732565	163599.78931100003	216887.23888900003	253558.91663350002	287603.7289840001	167214.39408899995	292571.07123200013	255812.0681444999	230033.29980849996	362884.6869945001	120641.91592849998	307605.231091	181257.30426300011	314866.74040650006	138075.7145690001	157503.00798499992	182834.46854949984	387372.47504149994	218042.5830850001	258021.49297100006	229665.64216149994	275091.0160789999	231971.83942000006	237874.30018899997	165858.510601	288046.9988589999	
117925.50547850002	166860.40124750006	254275.6133715	172930.51652499998	154696.78705399996	362672.36642299994	219518.740408	93420.822296	292462.557866	124309.45905299998	302598.0678150001	294910.21216950007	245142.0010595001	348786.9061304999	293049.66891099996	240333.9391474999	390295.09421150014	312513.741444	221848.50136450003	250210.81405500002	336487.18075400003	291393.24446849985	404170.1822719999	324363.6712085	269794.9778845	372641.891615	292164.58324599994	232797.992007	287276.07643600006	328567.52316000016	341363.0239585	309387.0100809999	21989.808902499994	196186.32076899993	281689.9501380001	234817.40617999993	312211.60011550004	236072.69466150005	312138.02913150005	359579.10918699997	256654.52061	125782.94628299995	281897.30091800005	373901.435044	268946.10299050005	331561.09256150015	264198.6132124999	218731.8623735	307394.803381	281767.65936949995	183471.14880650004	264958.4656655	288769.9003105	271573.7744035	344920.58505000005	222028.01237599994	250158.80812050003	230005.6276979999	158537.95554800009	311745.409251	310851.114484	271369.7458545	214532.62451400002	269095.0853035	196146.14523149995	300876.22002500005	359344.8025655001	405482.2784695	400960.4519750001	322285.35049149994	214963.91869349993	119715.35468250002	194302.505379	397327.6099650002	248545.47126099997	158131.43158499998	341654.1382315	258045.22258549999	280788.8781925002	244370.43678750005	258859.20117100014	271130.3582870001	258397.9055290001	324642.579654	167264.41609050002	405646.23658799997	250370.73760549992	306458.3473275	124612.74912700003	196268.59258200004	224202.98887800006	418658.19823850016	242501.90062100012	343673.72842949984	229617.14460550004	237587.76833049994	365511.20521199994	196709.06043150005	255763.41654550005	333482.667528	
132969.16034950002	122751.37983599998	313029.41804250004	257642.88591949994	162257.18514649995	321545.1498465	329509.7331425001	153392.7379420001	230209.2669329999	80868.40943200001	329067.09114050004	265974.633334	204279.0413274999	344913.2685989999	219583.20929899995	203785.7100395	328830.1449565	175309.36824049996	226346.68514549994	183089.39896150015	307648.6672395	285040.8680595	350917.513658	356122.740616	251006.652889	368701.0047835	288756.0815635	254757.47399999996	282348.63184950006	269159.19910649996	276226.5120295001	264054.8757105	46692.98271049996	216819.61033700005	375860.5088439998	286177.22065149987	251209.4560420001	204295.65326849994	367635.516237	347800.73271400004	250479.53884600004	83331.03950150011	268000.04021599994	336594.89294050005	237703.05073599992	274826.367872	288211.68223649997	198945.24172099994	337958.432395	298618.0673625	164908.7408079999	271339.2601595	311286.4438995001	228412.99701250004	279351.8807944999	240264.3116569999	261524.21950849987	170113.2903855	233822.20656300004	259245.08930449988	273317.02841449983	367293.5882150001	170429.43709149995	251087.18480400005	183549.73826699995	300469.1503799999	247114.97858599992	360096.6920784999	375163.90588100004	298490.52961350005	193704.294004	187715.74840349995	209746.52607500006	267039.93544	304281.749129	118316.38516049992	278111.0726465001	240524.21272200003	252201.27217799996	160818.88622249998	174995.29480749994	260884.14096850008	202930.16029000003	286611.6446014999	194078.57818550002	361230.909	245337.17520800003	319923.89917250007	161409.18200049998	208232.41557550002	241994.45507899998	364437.8022774999	176017.3245385	337053.7440170001	250996.72471050007	287073.7017784999	375806.4936154999	249364.15751949998	257412.17206700006	337836.39895149996	
183445.06998849992	159032.25467800003	289317.63096900005	286520.970559	155011.01859099994	331967.06853200006	215685.458416	78165.11083100011	277706.84022400004	207124.43473400004	261349.12256499997	275198.3683474999	235293.70813449993	335498.71288550005	205585.30124949996	244884.37433849997	444547.2987495	278048.9758215	260526.87743899997	260279.4686259999	342713.81931949995	285660.27091149986	424087.49175200006	302767.7538625001	285273.813193	338883.95218599995	297748.13048399996	254297.04697450003	324850.72554250003	376807.423911	281934.9317635001	293676.13997150003	80203.91149300005	234281.4817005	369915.93010650005	275396.2462985	276613.2968405	157460.28212500003	262975.0403754999	332991.261941	325301.485188	101680.58358900007	287643.05565849994	303063.9999265001	296960.84504299995	301995.5442855	254184.73553999994	223037.52529499994	321907.80794549995	299006.750106	174732.40998299996	218115.88192250003	301688.9899674999	257119.52144649994	345470.14226	126495.08326700011	240360.10981899995	231159.54550750006	168232.23589900002	226378.84977699997	295681.7060895	290800.1427735	227197.7670755	263154.05857800005	199710.74531799997	288639.80466	314455.973038	308632.0475669999	351436.70904549974	340169.15004099987	247403.31725700002	132377.99638700008	240844.14108999996	295347.75916200003	326890.902204	136547.32472399995	274415.8008170001	251769.16059349995	363470.09729050007	204345.50678449994	276772.87356850004	283742.48939750006	162973.15314150002	290220.23774250003	200629.567075	391492.1643219999	239323.70336750007	310478.8019245	160774.77770299988	216054.4926070001	244385.455564	400954.2254640001	156176.17427399996	306980.4898040001	199002.02616750004	222235.35681250002	321316.7594954999	203444.7874439999	239538.155114	298108.5574159999	
170561.59469000003	187478.272418	261972.4599230001	305806.11904499994	159699.22201099995	339977.05268150003	230075.3681075	88347.57822149992	258337.578941	128641.32950799995	337914.34314450005	279922.917702	203342.17077149998	363721.0605120001	246601.35145300013	295111.50760649994	382548.30811549997	254648.96771149998	212207.99433999998	235027.61135199992	335938.4332150001	285736.7140959999	390506.4392234999	364740.893469	319356.28163399996	337329.20526649995	309653.39988250006	253046.48812349988	304270.630687	372759.8342074999	279660.1753035001	263078.2339565001	-14398.684983000101	205097.39102949997	366355.18224700005	269893.44831300003	276134.897688	210287.39987549995	339589.20279949997	295726.2559445	232797.20322300005	149515.23769700003	276045.2401145	324631.6705135	304594.24153199996	275086.00363149995	289889.95291850006	175005.49891999998	321781.6457759999	251424.02845099996	166798.0834909999	269937.454287	335827.9389914999	191642.14103700014	329774.07634350006	166101.58943349982	248862.47479549996	180718.19060799992	200545.37810750006	261644.67761749995	368535.46193800005	291476.06890450016	238130.7227354999	249614.90076699987	228221.40181749998	277989.7411945	300033.37257999985	298792.570488	333770.4627999999	344086.16064150014	240165.8242315	155405.55652850008	225835.89458300002	358880.66570399987	261531.4905495	176642.2662375	317932.6640650001	231325.97896900005	307750.12039100006	238786.27061799998	258085.245914	225519.1335890001	197812.76173399994	257592.30361099998	249152.70120550017	356028.397422	222483.8988194999	303962.24945049995	187203.5479135	195738.34845949995	225661.77737250004	431354.68868099997	229255.66994549995	341667.1118004999	176030.46292649998	263717.51858200005	380234.4766199998	211883.80542199995	187358.54306550007	282898.716797	
118312.34067049998	144154.18477399996	217973.528641	248131.81440399995	137713.78701149998	378765.43942400004	278520.8349745	95490.25538200003	298696.58382199996	114263.08753150006	299139.5293520001	286843.73858000006	235764.986747	388678.590851	216693.72627049987	267220.84122	402317.48692200007	250963.67947100007	255458.28791100002	256442.59342350008	296089.4886845001	289502.25789799995	375288.406636	353246.4372105	264506.0922220002	326276.33118699986	322121.882693	230790.02155650003	259550.74624549996	351388.8170355	311870.106097	273971.75819749996	25304.70396350001	262388.1686530001	289817.5824030001	270165.27289099986	267120.936974	200742.70878350004	298681.2328415001	312626.1204405	258462.5142535	115689.07532899993	254457.66991150007	336155.130307	319280.52429349994	245119.21923400008	285352.5203910001	239073.12341950013	284334.8661525	293166.432194	253496.1234845	242027.95908350003	202719.613122	172107.44854199997	289715.0543094999	157314.98859699996	285871.020764	234492.224719	141217.51874049992	264608.94908899994	321466.5121335001	318928.9035599999	238931.9266315	238800.41182199997	243332.01384649982	302891.408679	298405.2786139999	282814.5021675	354605.84858899994	328740.48226350005	184646.12519300007	120147.28001150001	234416.15252699994	364247.01097350003	220215.0117754999	160144.31059550002	309607.05110249994	252524.0858525	307426.75866	208682.09788000002	267161.12900550006	282548.965411	224466.21207050007	297937.88490750006	184725.65324750004	364122.98788299994	245572.88713799996	330688.63377149997	131862.77853249997	151869.01962299994	263048.6345279999	429857.9244349998	248365.94380100004	329162.81406799995	273499.2065834999	279303.2866984999	391090.504372	181759.958348	186451.4507895001	340386.6549165	
139747.5170569999	174457.04996549993	185197.07559049997	219442.6987135	160387.4448690001	319161.79546450014	262565.7981034999	172202.85033199997	290875.28892550006	180002.64712399998	267805.191944	248478.22399850003	269209.5684895	350168.111883	250688.49006149996	255808.562047	388221.4130584999	241831.51569949993	286077.08150599996	211525.22643299997	310419.30903450004	267143.52661149995	409916.5799400001	289903.70898249996	246958.75061099985	300165.630328	279015.1670175	198589.82021749998	282941.528098	271430.0229330001	259659.12721850007	212680.09855850006	44870.87919249997	225793.325937	281294.81232349994	261124.92737850003	240155.51029750003	178052.94427150002	285929.5696285	245852.54449	177984.60126899998	183533.31181900005	246195.8832659999	312547.1322484999	272963.7067190001	211301.35953649995	307368.4071985	192119.912387	283435.42954000004	259916.87292049997	208690.40120800002	160286.46768200002	175178.21541600002	194781.26811550016	257566.48326650003	136299.3682134999	274777.0706440001	169484.3099494999	216070.00785899995	327034.79356849997	296088.515684	286667.2511345	200774.19151250008	199553.07468900006	168306.63577150003	262836.524812	280599.3286180001	324594.9781325	326183.882014	304082.7593065	196120.53073750008	128830.30438549991	216199.64200950004	329503.4736635001	234684.4532060001	116737.01117900001	301905.00269999995	197571.07968400005	289895.53753950004	230363.82777000006	205772.63352950002	258111.6171715	204684.85956749998	310183.1901565	193316.56407400005	315015.0587265	277770.8443935	305599.457575	148477.5098885	150240.02086499997	243718.8798149999	365306.74583500007	221613.02516300004	231235.50355049985	241552.26559299996	205652.17541900006	356435.8999835	176172.355364	197373.10922899994	275856.378399	
127597.57946050014	178737.54730449995	191557.3687905	251579.70324200002	141160.12403000004	298234.2929015	293691.6853185001	175092.24424599996	303675.697399	149399.82671649999	273767.3657065001	285663.0032700001	232537.37623949998	318316.27612600004	240087.118709	254907.76626049998	383605.30251599994	273000.138377	248225.01232450004	214663.2738305	365337.15990050003	335054.18573100003	383217.9665235	323856.78365	251867.08835749992	360561.220699	325405.44066449994	236780.31415900012	345768.99161900004	336447.4683160001	333392.1786575	222327.75004749993	36397.6873445001	171230.34561299995	357631.3020780001	349610.1746374999	270151.3794274999	260188.31148749992	313704.6791570001	312893.154391	270272.7853680002	160002.02878049994	251691.4377804999	362500.264179	259923.47210800005	296175.45285100007	256478.3389074999	274980.1295485	341845.2168620002	318311.32299650006	234085.0236999999	238778.55135599987	282454.8688605	226653.1735935001	287870.3770745	152312.50133500004	257245.15453499998	244444.885335	234860.500784	299683.135781	297247.3616049999	300858.032765	184477.70394600005	192236.71576100006	220987.8576230001	219322.43248049988	289526.8211615	338207.4156715	399229.90943299996	324506.03438850003	241226.74032749998	141925.49327149993	195158.26726399994	335744.9984125001	235159.5293345001	146283.8576625001	291375.52922350005	247426.10162300002	368801.25815849996	243541.240388	300762.6392785	254666.46645550008	228866.03516599996	322285.26880500006	191374.33232399984	403505.0060895	218361.82695550003	311004.7589515001	183874.7157175	176081.3812325001	245242.71645849996	373472.5776095	172656.97673250013	272681.0831905	238373.76742300004	260946.82144850012	327039.5037505	215065.11144450004	258989.796697	253656.52016850005	
